app_id,category_id
d3428251-07c8-4a06-ae95-17a90e0c1e84,3cadd4968e64af1f5a8c4f97be777b55
d3428251-07c8-4a06-ae95-17a90e0c1e84,12c500ed0b7879105fb46af0f246be87
d3428251-07c8-4a06-ae95-17a90e0c1e84,afae32efe0f84fece3f96b377b768b33
d3428251-07c8-4a06-ae95-17a90e0c1e84,796e0e5ff8114b13b2e23cde9d3c6904
d3428251-07c8-4a06-ae95-17a90e0c1e84,85e01879c3fa5cb5c733bbfd7807e9a1
d3428251-07c8-4a06-ae95-17a90e0c1e84,2bd9c0ed00116be1258e0cc66617d7c8
d3428251-07c8-4a06-ae95-17a90e0c1e84,b7c30a97ae4fe740e3044249789676ec
d3428251-07c8-4a06-ae95-17a90e0c1e84,edc3e67b7eab8cf575e303a8868546e1
c6e41dc7-e80b-4730-a244-4de5ef76eb78,e84d4ffdfc19b86dcb1af9c2020ce1d4
c6e41dc7-e80b-4730-a244-4de5ef76eb78,86024cad1e83101d97359d7351051156
c6e41dc7-e80b-4730-a244-4de5ef76eb78,796e0e5ff8114b13b2e23cde9d3c6904
c6e41dc7-e80b-4730-a244-4de5ef76eb78,afae32efe0f84fece3f96b377b768b33
c6e41dc7-e80b-4730-a244-4de5ef76eb78,fff66e9b3d962fa319c8068b5c1997cd
c6e41dc7-e80b-4730-a244-4de5ef76eb78,f188989e54cb55ad4ab052f3ecb7932b
c6e41dc7-e80b-4730-a244-4de5ef76eb78,8e6607a3deff2a2be5604d58750721ef
c6e41dc7-e80b-4730-a244-4de5ef76eb78,09a6491585d9189948c37a8215e5f141
ac325cf0-c752-44d5-bded-4869c8728668,311ae7d3f1af993400e4c27e32320ab3
fdb6a2ee-3bc2-4f40-9e29-104316e85181,7f71e5efa254212dd209fc9d19e89dd3
fdb6a2ee-3bc2-4f40-9e29-104316e85181,ee19d8dc2273f3297a5f62479dd582f8
fdb6a2ee-3bc2-4f40-9e29-104316e85181,0e88679ad4da88a84e1e25f61be6872a
fdb6a2ee-3bc2-4f40-9e29-104316e85181,16e4000d262b1a1844a007296d9a4a7b
fdb6a2ee-3bc2-4f40-9e29-104316e85181,e7b7736d2cbc6ed2f99227a04c93dae4
fdb6a2ee-3bc2-4f40-9e29-104316e85181,148982acaadf7ec255aaef59832efdd7
fdb6a2ee-3bc2-4f40-9e29-104316e85181,9544fa2fae515081e7fc27ef2d268642
fdb6a2ee-3bc2-4f40-9e29-104316e85181,28882724d375042a7b19db1e976cb622
fdb6a2ee-3bc2-4f40-9e29-104316e85181,99b3b409bf694d0987506adc396386a2
d1c69f49-0ea2-4558-8463-e8b50ad360a3,b4d26e9e27f3a0efa18c6a3af1abf74a
d1c69f49-0ea2-4558-8463-e8b50ad360a3,b22a74a48cd2f1d35dac23d239312139
d1c69f49-0ea2-4558-8463-e8b50ad360a3,ec3fc9c71fa7cde5eb1d99e7f6268dff
d1c69f49-0ea2-4558-8463-e8b50ad360a3,0b19c5a5dae7183d04f7948f3a8267da
d1c69f49-0ea2-4558-8463-e8b50ad360a3,b246800099a3edbd121dbe38c91820a5
d1c69f49-0ea2-4558-8463-e8b50ad360a3,3ceaf6bcc071479d520a5d95648ee92b
d1c69f49-0ea2-4558-8463-e8b50ad360a3,c4e75233feca849fd3ea30f45759627a
d1c69f49-0ea2-4558-8463-e8b50ad360a3,dbd341fc1a3b4611ec53cddd99278836
34d7173e-8f86-41b3-b4df-3a9810b6acf1,68c4283db8074b12df1660b31c0220a9
180a7045-fbe2-4584-811e-4f13cfd9bed0,00799d28b44f295a375c4f1802dd7038
180a7045-fbe2-4584-811e-4f13cfd9bed0,7bb66a7d08c1f4a2837ba0f90c55db53
180a7045-fbe2-4584-811e-4f13cfd9bed0,9c75fdb1ec4e788212809b2f26ccf72f
180a7045-fbe2-4584-811e-4f13cfd9bed0,f426dc92a8b61dc26f1e6aee37f86ee0
180a7045-fbe2-4584-811e-4f13cfd9bed0,16601881fc4e2b5e1f1d715dc8efc255
180a7045-fbe2-4584-811e-4f13cfd9bed0,dff99aea487453e7303bd459a4123dc4
180a7045-fbe2-4584-811e-4f13cfd9bed0,b8570246c368c7524df3b8acd66beba5
180a7045-fbe2-4584-811e-4f13cfd9bed0,aeac5695686b8a56b30445715f1973f5
180a7045-fbe2-4584-811e-4f13cfd9bed0,dd30e3958909e6c91c00a786a9ac0fba
180a7045-fbe2-4584-811e-4f13cfd9bed0,f09d619f1b7a792c79524e2bd1c247f4
180a7045-fbe2-4584-811e-4f13cfd9bed0,55c904ea80741a80d89c27af1725ceb8
180a7045-fbe2-4584-811e-4f13cfd9bed0,dfa06b52f17ca5ac94355228e0704d68
180a7045-fbe2-4584-811e-4f13cfd9bed0,823710c6e5ef18cb98afcdec83c0c428
180a7045-fbe2-4584-811e-4f13cfd9bed0,9ba83ab459e4347db52be7bcce1a4119
180a7045-fbe2-4584-811e-4f13cfd9bed0,abd7d7603cf14fd8a92109be713dda21
180a7045-fbe2-4584-811e-4f13cfd9bed0,7c7d4b82cfa1fb87bfbb8ead38a1a096
180a7045-fbe2-4584-811e-4f13cfd9bed0,457f6c842390e07785cdc973b745f2c1
180a7045-fbe2-4584-811e-4f13cfd9bed0,b4b857cf3f74bd53785d013dd105d55b
180a7045-fbe2-4584-811e-4f13cfd9bed0,e732d19bf6d6930dd8ad89599c19128b
180a7045-fbe2-4584-811e-4f13cfd9bed0,199565b3ac8a72a8b04783c37504f079
180a7045-fbe2-4584-811e-4f13cfd9bed0,2d3f5e9c798f52fadf09b4e3d25dff3a
180a7045-fbe2-4584-811e-4f13cfd9bed0,88d31dea10deb8b751c692b8f8615823
180a7045-fbe2-4584-811e-4f13cfd9bed0,ea9fa9065e0a63e8c304657059fa8924
180a7045-fbe2-4584-811e-4f13cfd9bed0,8b4939bcf8f2d06f72b94cc1bd204569
180a7045-fbe2-4584-811e-4f13cfd9bed0,025e4ad3be8aa0afc003c5ed58d9709a
180a7045-fbe2-4584-811e-4f13cfd9bed0,2a6d5192b35567edea95617ef145cb95
180a7045-fbe2-4584-811e-4f13cfd9bed0,28f8c35b2426481854cac606ca7b120f
180a7045-fbe2-4584-811e-4f13cfd9bed0,7a77602327af9ad869ce878cf9582e99
180a7045-fbe2-4584-811e-4f13cfd9bed0,78a4effd44e85fc2746261e627bc64e0
180a7045-fbe2-4584-811e-4f13cfd9bed0,4bdfb20f3d23454b45f5097f5509168b
180a7045-fbe2-4584-811e-4f13cfd9bed0,7f9ec1d812f8527f91cfbbfc0d138306
180a7045-fbe2-4584-811e-4f13cfd9bed0,a71eb39d77b4cbf3d0238ae3bc746642
180a7045-fbe2-4584-811e-4f13cfd9bed0,33079f2c71db5050481802a56054fb28
180a7045-fbe2-4584-811e-4f13cfd9bed0,95754400d623e37221440d37cc2fdfc3
180a7045-fbe2-4584-811e-4f13cfd9bed0,e732d19bf6d6930dd8ad89599c19128b
180a7045-fbe2-4584-811e-4f13cfd9bed0,e7348b06f44709f455a4a3b31b341618
180a7045-fbe2-4584-811e-4f13cfd9bed0,f426dc92a8b61dc26f1e6aee37f86ee0
180a7045-fbe2-4584-811e-4f13cfd9bed0,2c92b7d273fcc86926be1afb1c40335f
180a7045-fbe2-4584-811e-4f13cfd9bed0,55c904ea80741a80d89c27af1725ceb8
180a7045-fbe2-4584-811e-4f13cfd9bed0,8d497c7a7cfabf9ff3ab4eefd434519e
180a7045-fbe2-4584-811e-4f13cfd9bed0,9e21e19f42862a3b26cd7aae135a3f74
180a7045-fbe2-4584-811e-4f13cfd9bed0,13fda5edc87b8687c56898659128b0cc
180a7045-fbe2-4584-811e-4f13cfd9bed0,cb43f67955db5f4afb152e549a761571
180a7045-fbe2-4584-811e-4f13cfd9bed0,285408956b3f87265adeb70ddeafed0c
180a7045-fbe2-4584-811e-4f13cfd9bed0,3f39859afa29395e6ff0e4bd7e96ca79
180a7045-fbe2-4584-811e-4f13cfd9bed0,2056ae331a285b4aba73bfca0b0f1318
180a7045-fbe2-4584-811e-4f13cfd9bed0,a5114910e57024402fc56c56d02e6ea3
180a7045-fbe2-4584-811e-4f13cfd9bed0,410cc13adf7e9e7225e6e9f6f2a82046
b1d2e3d4-ebaf-4691-a52d-d03f0b57686a,009a93317a248d0fbcd664b6fa5e79e8
a9da345b-1a35-491b-a4e8-e453e2ad5251,20abaf9d15742fcaca2a79b389919b8c
a9da345b-1a35-491b-a4e8-e453e2ad5251,ad17829a3797682ca59b29516f278348
a9da345b-1a35-491b-a4e8-e453e2ad5251,71261c55278200a73997aeaeb35d904f
a9da345b-1a35-491b-a4e8-e453e2ad5251,5dc5cdeb086c027947b1ca244f5cc6c3
a9da345b-1a35-491b-a4e8-e453e2ad5251,ceb65347d3dad80c96955f6ee572c558
a9da345b-1a35-491b-a4e8-e453e2ad5251,ca99aeeba6087a7e2a6724fbab97a6be
a9da345b-1a35-491b-a4e8-e453e2ad5251,fbfddc1060d95f41d3d159dbabca2312
a9da345b-1a35-491b-a4e8-e453e2ad5251,ae2b1fca515949e5d54fb22b8ed95575
a9da345b-1a35-491b-a4e8-e453e2ad5251,dbd341fc1a3b4611ec53cddd99278836
258936f9-6168-4d9e-9ad8-5dc456eef191,3160bfdc640fb675f0a42cd28ca727f4
a9a440e8-c471-4d1e-a8c8-73d0153b169d,311ae7d3f1af993400e4c27e32320ab3
a9a440e8-c471-4d1e-a8c8-73d0153b169d,c971e0c42248a7fe0bf29ebacd54ac58
a9a440e8-c471-4d1e-a8c8-73d0153b169d,3d1d9718cd6df6fcc7fb2845049fd43d
a9a440e8-c471-4d1e-a8c8-73d0153b169d,2d9aa197cdc17bd9f8bbe737b34e7dfd
a9a440e8-c471-4d1e-a8c8-73d0153b169d,5399a6733f24805e3867bec8c787faf1
a9a440e8-c471-4d1e-a8c8-73d0153b169d,97c46e9ef7790b4aac5b7cf9c15ac515
a9a440e8-c471-4d1e-a8c8-73d0153b169d,458cacb02c7da751043a83556a4bacf3
a9a440e8-c471-4d1e-a8c8-73d0153b169d,370178ac00d206bc2c4b95fdf0ce3323
a9a440e8-c471-4d1e-a8c8-73d0153b169d,98793b57b6205125825e3209717c5535
a9a440e8-c471-4d1e-a8c8-73d0153b169d,9cdc126f68260cbddf3a00a4032f0e7e
0c411e5b-ad32-4fda-b74a-e3846b9e4361,c5a4cbb4e9e38db91f4bb965581bee42
2e1ea2c7-fcf5-497d-83ed-ed20604207c6,134353e42c617674481494c73aa56ff9
542653ab-d897-41ee-86f7-5689037a2e65,20a7eb66f899ffe51fc62eb5340e743d
542653ab-d897-41ee-86f7-5689037a2e65,526b24a4562390e7c3559bd2c5f6eb37
542653ab-d897-41ee-86f7-5689037a2e65,d8971003f1326e2951700f0c706bef6d
542653ab-d897-41ee-86f7-5689037a2e65,11ce7993d986af524c7b7dc849ade588
542653ab-d897-41ee-86f7-5689037a2e65,61bd933c4f437eae0f4e53ba46286470
542653ab-d897-41ee-86f7-5689037a2e65,6ebd1fff29a314d03b2c6f91997f97fa
542653ab-d897-41ee-86f7-5689037a2e65,c48ae1678f48418b8ff5b8bc5f3c12c8
542653ab-d897-41ee-86f7-5689037a2e65,67906dfbbb30296acd5ba244ebc12db6
542653ab-d897-41ee-86f7-5689037a2e65,486a101e44514d789123ffc901286085
542653ab-d897-41ee-86f7-5689037a2e65,d150d160c17ae6ef04d294ecd100878a
542653ab-d897-41ee-86f7-5689037a2e65,fc07996d5fa8ed5c4664093e9aa4cbad
